Barangay_No,Barangay,Month,Year,x,y,Dengue Cases
33,SUAREZ,2,2016,8.1914,124.2173,0.0
33,SUAREZ,3,2018,8.1914,124.2173,1.0
33,SUAREZ,3,2017,8.1914,124.2173,0.0
33,SUAREZ,3,2016,8.1914,124.2173,0.0
33,SUAREZ,4,2018,8.1914,124.2173,3.0
33,SUAREZ,4,2017,8.1914,124.2173,0.0
33,SUAREZ,4,2016,8.1914,124.2173,0.0
33,SUAREZ,5,2018,8.1914,124.2173,1.0
33,SUAREZ,5,2017,8.1914,124.2173,0.0
33,SUAREZ,5,2016,8.1914,124.2173,0.0
33,SUAREZ,6,2018,8.1914,124.2173,5.0
33,SUAREZ,6,2017,8.1914,124.2173,0.0
33,SUAREZ,6,2016,8.1914,124.2173,0.0
33,SUAREZ,7,2018,8.1914,124.2173,4.0
33,SUAREZ,7,2017,8.1914,124.2173,0.0
33,SUAREZ,7,2016,8.1914,124.2173,0.0
33,SUAREZ,8,2018,8.1914,124.2173,6.0
33,SUAREZ,8,2017,8.1914,124.2173,0.0
33,SUAREZ,8,2016,8.1914,124.2173,0.0
33,SUAREZ,9,2018,8.1914,124.2173,6.0
33,SUAREZ,9,2017,8.1914,124.2173,0.0
33,SUAREZ,9,2016,8.1914,124.2173,0.0
33,SUAREZ,10,2018,8.1914,124.2173,5.0
33,SUAREZ,10,2017,8.1914,124.2173,0.0
33,SUAREZ,10,2016,8.1914,124.2173,0.0
33,SUAREZ,11,2018,8.1914,124.2173,6.0
33,SUAREZ,11,2017,8.1914,124.2173,0.0
33,SUAREZ,11,2016,8.1914,124.2173,0.0
33,SUAREZ,12,2018,8.1914,124.2173,10.0
33,SUAREZ,12,2017,8.1914,124.2173,0.0
33,SUAREZ,12,2016,8.1914,124.2173,0.0
34,TAMBACAN,1,2018,8.2236,124.2347,0.0
34,TAMBACAN,1,2017,8.2236,124.2347,0.0
34,TAMBACAN,1,2016,8.2236,124.2347,0.0
34,TAMBACAN,2,2018,8.2236,124.2347,0.0
34,TAMBACAN,2,2017,8.2236,124.2347,0.0
34,TAMBACAN,2,2016,8.2236,124.2347,0.0
34,TAMBACAN,3,2018,8.2236,124.2347,0.0
34,TAMBACAN,3,2017,8.2236,124.2347,0.0
34,TAMBACAN,3,2016,8.2236,124.2347,0.0
34,TAMBACAN,4,2018,8.2236,124.2347,3.0
34,TAMBACAN,4,2017,8.2236,124.2347,0.0
34,TAMBACAN,4,2016,8.2236,124.2347,0.0
34,TAMBACAN,5,2018,8.2236,124.2347,0.0
34,TAMBACAN,5,2017,8.2236,124.2347,0.0
34,TAMBACAN,5,2016,8.2236,124.2347,0.0
34,TAMBACAN,6,2018,8.2236,124.2347,0.0
34,TAMBACAN,6,2017,8.2236,124.2347,0.0
34,TAMBACAN,6,2016,8.2236,124.2347,0.0
34,TAMBACAN,7,2018,8.2236,124.2347,2.0
34,TAMBACAN,7,2017,8.2236,124.2347,0.0
34,TAMBACAN,7,2016,8.2236,124.2347,0.0
34,TAMBACAN,8,2018,8.2236,124.2347,2.0
34,TAMBACAN,8,2017,8.2236,124.2347,0.0
34,TAMBACAN,8,2016,8.2236,124.2347,0.0
34,TAMBACAN,9,2018,8.2236,124.2347,3.0
34,TAMBACAN,9,2017,8.2236,124.2347,0.0
34,TAMBACAN,9,2016,8.2236,124.2347,0.0
34,TAMBACAN,10,2018,8.2236,124.2347,11.0
34,TAMBACAN,10,2017,8.2236,124.2347,0.0
34,TAMBACAN,10,2016,8.2236,124.2347,0.0
34,TAMBACAN,11,2018,8.2236,124.2347,10.0
34,TAMBACAN,11,2017,8.2236,124.2347,0.0
34,TAMBACAN,11,2016,8.2236,124.2347,0.0
34,TAMBACAN,12,2018,8.2236,124.2347,9.0
34,TAMBACAN,12,2017,8.2236,124.2347,1.0
34,TAMBACAN,12,2016,8.2236,124.2347,0.0
35,TIBANGA,1,2018,8.2402,124.241,1.0
35,TIBANGA,1,2017,8.2402,124.241,0.0
35,TIBANGA,1,2016,8.2402,124.241,0.0
35,TIBANGA,2,2018,8.2402,124.241,1.0
35,TIBANGA,2,2017,8.2402,124.241,0.0
35,TIBANGA,2,2016,8.2402,124.241,0.0
35,TIBANGA,3,2018,8.2402,124.241,3.0
35,TIBANGA,3,2017,8.2402,124.241,0.0
35,TIBANGA,3,2016,8.2402,124.241,0.0
35,TIBANGA,4,2018,8.2402,124.241,1.0
35,TIBANGA,4,2017,8.2402,124.241,0.0
35,TIBANGA,4,2016,8.2402,124.241,0.0
35,TIBANGA,5,2018,8.2402,124.241,1.0
35,TIBANGA,5,2017,8.2402,124.241,0.0
35,TIBANGA,5,2016,8.2402,124.241,0.0
35,TIBANGA,6,2018,8.2402,124.241,3.0
35,TIBANGA,6,2017,8.2402,124.241,0.0
35,TIBANGA,6,2016,8.2402,124.241,0.0
35,TIBANGA,7,2018,8.2402,124.241,2.0
35,TIBANGA,7,2017,8.2402,124.241,0.0
35,TIBANGA,7,2016,8.2402,124.241,0.0
35,TIBANGA,8,2018,8.2402,124.241,1.0
35,TIBANGA,8,2017,8.2402,124.241,0.0
35,TIBANGA,8,2016,8.2402,124.241,0.0
35,TIBANGA,9,2018,8.2402,124.241,2.0
35,TIBANGA,9,2017,8.2402,124.241,0.0
35,TIBANGA,9,2016,8.2402,124.241,0.0
35,TIBANGA,10,2018,8.2402,124.241,3.0
35,TIBANGA,10,2017,8.2402,124.241,0.0
35,TIBANGA,10,2016,8.2402,124.241,0.0
35,TIBANGA,11,2018,8.2402,124.241,7.0
35,TIBANGA,11,2017,8.2402,124.241,0.0
35,TIBANGA,11,2016,8.2402,124.241,0.0
35,TIBANGA,12,2018,8.2402,124.241,3.0
35,TIBANGA,12,2017,8.2402,124.241,0.0
35,TIBANGA,12,2016,8.2402,124.241,0.0
36,TIPANOY,1,2018,8.1902,124.2634,0.0
36,TIPANOY,1,2017,8.1902,124.2634,0.0
36,TIPANOY,1,2016,8.1902,124.2634,0.0
36,TIPANOY,2,2018,8.1902,124.2634,0.0
36,TIPANOY,2,2017,8.1902,124.2634,0.0
36,TIPANOY,2,2016,8.1902,124.2634,0.0
36,TIPANOY,3,2018,8.1902,124.2634,2.0
36,TIPANOY,3,2017,8.1902,124.2634,0.0
36,TIPANOY,3,2016,8.1902,124.2634,0.0
36,TIPANOY,4,2018,8.1902,124.2634,0.0
36,TIPANOY,4,2017,8.1902,124.2634,0.0
36,TIPANOY,4,2016,8.1902,124.2634,0.0
36,TIPANOY,5,2018,8.1902,124.2634,2.0
36,TIPANOY,5,2017,8.1902,124.2634,0.0
36,TIPANOY,5,2016,8.1902,124.2634,0.0
36,TIPANOY,6,2018,8.1902,124.2634,2.0
36,TIPANOY,6,2017,8.1902,124.2634,0.0
36,TIPANOY,6,2016,8.1902,124.2634,0.0
36,TIPANOY,7,2018,8.1902,124.2634,2.0
36,TIPANOY,7,2017,8.1902,124.2634,0.0
36,TIPANOY,7,2016,8.1902,124.2634,0.0
36,TIPANOY,8,2018,8.1902,124.2634,4.0
36,TIPANOY,8,2017,8.1902,124.2634,0.0
36,TIPANOY,8,2016,8.1902,124.2634,0.0
36,TIPANOY,9,2018,8.1902,124.2634,4.0
36,TIPANOY,9,2017,8.1902,124.2634,0.0
36,TIPANOY,9,2016,8.1902,124.2634,0.0
36,TIPANOY,10,2018,8.1902,124.2634,8.0
36,TIPANOY,10,2017,8.1902,124.2634,0.0
36,TIPANOY,10,2016,8.1902,124.2634,0.0
36,TIPANOY,11,2018,8.1902,124.2634,10.0
36,TIPANOY,11,2017,8.1902,124.2634,0.0
36,TIPANOY,11,2016,8.1902,124.2634,0.0
36,TIPANOY,12,2018,8.1902,124.2634,9.0
36,TIPANOY,12,2017,8.1902,124.2634,0.0
36,TIPANOY,12,2016,8.1902,124.2634,0.0
37,TOMINOBO PROPER,1,2018,8.2104,124.2221,1.0
37,TOMINOBO PROPER,1,2017,8.2104,124.2221,0.0
37,TOMINOBO PROPER,1,2016,8.2104,124.2221,0.0
37,TOMINOBO PROPER,2,2018,8.2104,124.2221,1.0
37,TOMINOBO PROPER,2,2017,8.2104,124.2221,0.0
37,TOMINOBO PROPER,2,2016,8.2104,124.2221,0.0
37,TOMINOBO PROPER,3,2018,8.2104,124.2221,1.0
37,TOMINOBO PROPER,3,2017,8.2104,124.2221,0.0
37,TOMINOBO PROPER,3,2016,8.2104,124.2221,0.0
37,TOMINOBO PROPER,4,2018,8.2104,124.2221,0.0
37,TOMINOBO PROPER,4,2017,8.2104,124.2221,0.0
37,TOMINOBO PROPER,4,2016,8.2104,124.2221,0.0
37,TOMINOBO PROPER,5,2018,8.2104,124.2221,0.0
37,TOMINOBO PROPER,5,2017,8.2104,124.2221,0.0
37,TOMINOBO PROPER,5,2016,8.2104,124.2221,0.0
37,TOMINOBO PROPER,6,2018,8.2104,124.2221,0.0
37,TOMINOBO PROPER,6,2017,8.2104,124.2221,0.0
37,TOMINOBO PROPER,6,2016,8.2104,124.2221,0.0
37,TOMINOBO PROPER,7,2018,8.2104,124.2221,2.0
37,TOMINOBO PROPER,7,2017,8.2104,124.2221,0.0
37,TOMINOBO PROPER,7,2016,8.2104,124.2221,0.0
37,TOMINOBO PROPER,8,2018,8.2104,124.2221,5.0
37,TOMINOBO PROPER,8,2017,8.2104,124.2221,0.0
37,TOMINOBO PROPER,8,2016,8.2104,124.2221,0.0
37,TOMINOBO PROPER,9,2018,8.2104,124.2221,2.0
37,TOMINOBO PROPER,9,2017,8.2104,124.2221,0.0
37,TOMINOBO PROPER,9,2016,8.2104,124.2221,0.0
37,TOMINOBO PROPER,10,2018,8.2104,124.2221,0.0
37,TOMINOBO PROPER,10,2017,8.2104,124.2221,0.0
37,TOMINOBO PROPER,10,2016,8.2104,124.2221,0.0
37,TOMINOBO PROPER,11,2018,8.2104,124.2221,2.0
37,TOMINOBO PROPER,11,2017,8.2104,124.2221,0.0
37,TOMINOBO PROPER,11,2016,8.2104,124.2221,0.0
37,TOMINOBO PROPER,12,2018,8.2104,124.2221,8.0
37,TOMINOBO PROPER,12,2017,8.2104,124.2221,0.0
37,TOMINOBO PROPER,12,2016,8.2104,124.2221,0.0
38,TOMINOBO UPPER,1,2018,8.1688,124.2251,0.0
38,TOMINOBO UPPER,1,2017,8.1688,124.2251,0.0
38,TOMINOBO UPPER,1,2016,8.1688,124.2251,0.0
38,TOMINOBO UPPER,2,2018,8.1688,124.2251,0.0
38,TOMINOBO UPPER,2,2017,8.1688,124.2251,0.0
38,TOMINOBO UPPER,2,2016,8.1688,124.2251,0.0
38,TOMINOBO UPPER,3,2018,8.1688,124.2251,0.0
38,TOMINOBO UPPER,3,2017,8.1688,124.2251,0.0
38,TOMINOBO UPPER,3,2016,8.1688,124.2251,0.0
38,TOMINOBO UPPER,4,2018,8.1688,124.2251,0.0
38,TOMINOBO UPPER,4,2017,8.1688,124.2251,0.0
38,TOMINOBO UPPER,4,2016,8.1688,124.2251,0.0
38,TOMINOBO UPPER,5,2018,8.1688,124.2251,0.0
38,TOMINOBO UPPER,5,2017,8.1688,124.2251,0.0
38,TOMINOBO UPPER,5,2016,8.1688,124.2251,0.0
38,TOMINOBO UPPER,6,2018,8.1688,124.2251,0.0
38,TOMINOBO UPPER,6,2017,8.1688,124.2251,0.0
38,TOMINOBO UPPER,6,2016,8.1688,124.2251,0.0
38,TOMINOBO UPPER,7,2018,8.1688,124.2251,0.0
38,TOMINOBO UPPER,7,2017,8.1688,124.2251,0.0
38,TOMINOBO UPPER,7,2016,8.1688,124.2251,0.0
38,TOMINOBO UPPER,8,2018,8.1688,124.2251,0.0
38,TOMINOBO UPPER,8,2017,8.1688,124.2251,0.0
38,TOMINOBO UPPER,8,2016,8.1688,124.2251,0.0
38,TOMINOBO UPPER,9,2018,8.1688,124.2251,0.0
38,TOMINOBO UPPER,9,2017,8.1688,124.2251,0.0
38,TOMINOBO UPPER,9,2016,8.1688,124.2251,0.0
38,TOMINOBO UPPER,10,2018,8.1688,124.2251,0.0
38,TOMINOBO UPPER,10,2017,8.1688,124.2251,0.0
38,TOMINOBO UPPER,10,2016,8.1688,124.2251,0.0
38,TOMINOBO UPPER,11,2018,8.1688,124.2251,0.0
38,TOMINOBO UPPER,11,2017,8.1688,124.2251,0.0
38,TOMINOBO UPPER,11,2016,8.1688,124.2251,0.0
38,TOMINOBO UPPER,12,2018,8.1688,124.2251,0.0
38,TOMINOBO UPPER,12,2017,8.1688,124.2251,0.0
38,TOMINOBO UPPER,12,2016,8.1688,124.2251,0.0
39,TUBOD,1,2018,8.2117,124.241,9.0
39,TUBOD,1,2017,8.2117,124.241,0.0
39,TUBOD,1,2016,8.2117,124.241,0.0
39,TUBOD,2,2018,8.2117,124.241,4.0
39,TUBOD,2,2017,8.2117,124.241,0.0
39,TUBOD,2,2016,8.2117,124.241,0.0
39,TUBOD,3,2018,8.2117,124.241,4.0
39,TUBOD,3,2017,8.2117,124.241,0.0
39,TUBOD,3,2016,8.2117,124.241,0.0
39,TUBOD,4,2018,8.2117,124.241,3.0
39,TUBOD,4,2017,8.2117,124.241,0.0
39,TUBOD,4,2016,8.2117,124.241,0.0
39,TUBOD,5,2018,8.2117,124.241,5.0
39,TUBOD,5,2017,8.2117,124.241,0.0
39,TUBOD,5,2016,8.2117,124.241,0.0
39,TUBOD,6,2018,8.2117,124.241,8.0
39,TUBOD,6,2017,8.2117,124.241,0.0
39,TUBOD,6,2016,8.2117,124.241,0.0
39,TUBOD,7,2018,8.2117,124.241,16.0
39,TUBOD,7,2017,8.2117,124.241,0.0
39,TUBOD,7,2016,8.2117,124.241,0.0
39,TUBOD,8,2018,8.2117,124.241,6.0
39,TUBOD,8,2017,8.2117,124.241,0.0
39,TUBOD,8,2016,8.2117,124.241,0.0
39,TUBOD,9,2018,8.2117,124.241,11.0
39,TUBOD,9,2017,8.2117,124.241,0.0
39,TUBOD,9,2016,8.2117,124.241,0.0
39,TUBOD,10,2018,8.2117,124.241,8.0
39,TUBOD,10,2017,8.2117,124.241,0.0
39,TUBOD,10,2016,8.2117,124.241,0.0
39,TUBOD,11,2018,8.2117,124.241,13.0
39,TUBOD,11,2017,8.2117,124.241,0.0
39,TUBOD,11,2016,8.2117,124.241,0.0
39,TUBOD,12,2018,8.2117,124.241,22.0
39,TUBOD,12,2017,8.2117,124.241,0.0
39,TUBOD,12,2016,8.2117,124.241,0.0
40,UBALDO LAYA,1,2018,8.224,124.2449,1.0
40,UBALDO LAYA,1,2017,8.224,124.2449,0.0
40,UBALDO LAYA,1,2016,8.224,124.2449,0.0
40,UBALDO LAYA,2,2018,8.224,124.2449,0.0
40,UBALDO LAYA,2,2017,8.224,124.2449,0.0
40,UBALDO LAYA,2,2016,8.224,124.2449,0.0
40,UBALDO LAYA,3,2018,8.224,124.2449,1.0
40,UBALDO LAYA,3,2017,8.224,124.2449,0.0
40,UBALDO LAYA,3,2016,8.224,124.2449,0.0
40,UBALDO LAYA,4,2018,8.224,124.2449,0.0
40,UBALDO LAYA,4,2017,8.224,124.2449,0.0
40,UBALDO LAYA,4,2016,8.224,124.2449,0.0
40,UBALDO LAYA,5,2018,8.224,124.2449,1.0
40,UBALDO LAYA,5,2017,8.224,124.2449,0.0
40,UBALDO LAYA,5,2016,8.224,124.2449,0.0
40,UBALDO LAYA,6,2018,8.224,124.2449,0.0
40,UBALDO LAYA,6,2017,8.224,124.2449,0.0
40,UBALDO LAYA,6,2016,8.224,124.2449,0.0
40,UBALDO LAYA,7,2018,8.224,124.2449,0.0
40,UBALDO LAYA,7,2017,8.224,124.2449,0.0
40,UBALDO LAYA,7,2016,8.224,124.2449,0.0
40,UBALDO LAYA,8,2018,8.224,124.2449,1.0
40,UBALDO LAYA,8,2017,8.224,124.2449,0.0
40,UBALDO LAYA,8,2016,8.224,124.2449,0.0
40,UBALDO LAYA,9,2018,8.224,124.2449,6.0
40,UBALDO LAYA,9,2017,8.224,124.2449,0.0
40,UBALDO LAYA,9,2016,8.224,124.2449,0.0
40,UBALDO LAYA,10,2018,8.224,124.2449,0.0
40,UBALDO LAYA,10,2017,8.224,124.2449,0.0
40,UBALDO LAYA,10,2016,8.224,124.2449,0.0
40,UBALDO LAYA,11,2018,8.224,124.2449,3.0
40,UBALDO LAYA,11,2017,8.224,124.2449,0.0
40,UBALDO LAYA,11,2016,8.224,124.2449,0.0
40,UBALDO LAYA,12,2018,8.224,124.2449,4.0
40,UBALDO LAYA,12,2017,8.224,124.2449,0.0
40,UBALDO LAYA,12,2016,8.224,124.2449,0.0
41,UPPER HINAPLANON,1,2018,8.2559,124.2689,0.0
41,UPPER HINAPLANON,1,2017,8.2559,124.2689,0.0
41,UPPER HINAPLANON,1,2016,8.2559,124.2689,0.0
41,UPPER HINAPLANON,2,2018,8.2559,124.2689,0.0
41,UPPER HINAPLANON,2,2017,8.2559,124.2689,0.0
41,UPPER HINAPLANON,2,2016,8.2559,124.2689,0.0
41,UPPER HINAPLANON,3,2018,8.2559,124.2689,0.0
41,UPPER HINAPLANON,3,2017,8.2559,124.2689,0.0
41,UPPER HINAPLANON,3,2016,8.2559,124.2689,0.0
41,UPPER HINAPLANON,4,2018,8.2559,124.2689,0.0
41,UPPER HINAPLANON,4,2017,8.2559,124.2689,0.0
41,UPPER HINAPLANON,4,2016,8.2559,124.2689,0.0
41,UPPER HINAPLANON,5,2018,8.2559,124.2689,0.0
41,UPPER HINAPLANON,5,2017,8.2559,124.2689,0.0
41,UPPER HINAPLANON,5,2016,8.2559,124.2689,0.0
41,UPPER HINAPLANON,6,2018,8.2559,124.2689,0.0
41,UPPER HINAPLANON,6,2017,8.2559,124.2689,0.0
41,UPPER HINAPLANON,6,2016,8.2559,124.2689,0.0
41,UPPER HINAPLANON,7,2018,8.2559,124.2689,0.0
41,UPPER HINAPLANON,7,2017,8.2559,124.2689,0.0
41,UPPER HINAPLANON,7,2016,8.2559,124.2689,0.0
41,UPPER HINAPLANON,8,2018,8.2559,124.2689,0.0
41,UPPER HINAPLANON,8,2017,8.2559,124.2689,0.0
41,UPPER HINAPLANON,8,2016,8.2559,124.2689,0.0
41,UPPER HINAPLANON,9,2018,8.2559,124.2689,1.0
41,UPPER HINAPLANON,9,2017,8.2559,124.2689,0.0
41,UPPER HINAPLANON,9,2016,8.2559,124.2689,0.0
41,UPPER HINAPLANON,10,2018,8.2559,124.2689,0.0
41,UPPER HINAPLANON,10,2017,8.2559,124.2689,0.0
41,UPPER HINAPLANON,10,2016,8.2559,124.2689,0.0
41,UPPER HINAPLANON,11,2018,8.2559,124.2689,0.0
41,UPPER HINAPLANON,11,2017,8.2559,124.2689,0.0
41,UPPER HINAPLANON,11,2016,8.2559,124.2689,0.0
41,UPPER HINAPLANON,12,2018,8.2559,124.2689,2.0
41,UPPER HINAPLANON,12,2017,8.2559,124.2689,0.0
41,UPPER HINAPLANON,12,2016,8.2559,124.2689,0.0
42,VILLA VERDE,1,2018,8.2331,124.2437,0.0
42,VILLA VERDE,1,2017,8.2331,124.2437,0.0
42,VILLA VERDE,1,2016,8.2331,124.2437,0.0
42,VILLA VERDE,2,2018,8.2331,124.2437,1.0
42,VILLA VERDE,2,2017,8.2331,124.2437,0.0
42,VILLA VERDE,2,2016,8.2331,124.2437,0.0
42,VILLA VERDE,3,2018,8.2331,124.2437,0.0
42,VILLA VERDE,3,2017,8.2331,124.2437,0.0
42,VILLA VERDE,3,2016,8.2331,124.2437,0.0
42,VILLA VERDE,4,2018,8.2331,124.2437,0.0
42,VILLA VERDE,4,2017,8.2331,124.2437,0.0
42,VILLA VERDE,4,2016,8.2331,124.2437,0.0
42,VILLA VERDE,5,2018,8.2331,124.2437,0.0
42,VILLA VERDE,5,2017,8.2331,124.2437,0.0
42,VILLA VERDE,5,2016,8.2331,124.2437,0.0
42,VILLA VERDE,6,2018,8.2331,124.2437,0.0
42,VILLA VERDE,6,2017,8.2331,124.2437,0.0
42,VILLA VERDE,6,2016,8.2331,124.2437,0.0
42,VILLA VERDE,7,2018,8.2331,124.2437,3.0
42,VILLA VERDE,7,2017,8.2331,124.2437,0.0
42,VILLA VERDE,7,2016,8.2331,124.2437,0.0
42,VILLA VERDE,8,2018,8.2331,124.2437,2.0
42,VILLA VERDE,8,2017,8.2331,124.2437,0.0
42,VILLA VERDE,8,2016,8.2331,124.2437,0.0
42,VILLA VERDE,9,2018,8.2331,124.2437,1.0
42,VILLA VERDE,9,2017,8.2331,124.2437,0.0
42,VILLA VERDE,9,2016,8.2331,124.2437,0.0
42,VILLA VERDE,10,2018,8.2331,124.2437,2.0
42,VILLA VERDE,10,2017,8.2331,124.2437,0.0
42,VILLA VERDE,10,2016,8.2331,124.2437,0.0
42,VILLA VERDE,11,2018,8.2331,124.2437,3.0
42,VILLA VERDE,11,2017,8.2331,124.2437,0.0
42,VILLA VERDE,11,2016,8.2331,124.2437,0.0
42,VILLA VERDE,12,2018,8.2331,124.2437,7.0
42,VILLA VERDE,12,2017,8.2331,124.2437,0.0
42,VILLA VERDE,12,2016,8.2331,124.2437,0.0
