Barangay,Month,Year,Dengue Cases
MAHAYHAY,1,2022,1
MAHAYHAY,2,2022,1
MAHAYHAY,2,2022,1
MAHAYHAY,2,2022,1
MAHAYHAY,2,2022,1
MAHAYHAY,3,2022,1
MAHAYHAY,3,2022,1
MAHAYHAY,4,2022,1
MAHAYHAY,4,2022,1
MAHAYHAY,5,2022,1
MAHAYHAY,5,2022,1
MAHAYHAY,6,2022,1
MAHAYHAY,7,2022,1
MAHAYHAY,7,2022,1
MAHAYHAY,7,2022,1
MAHAYHAY,7,2022,1
MAHAYHAY,7,2022,1
MAHAYHAY,7,2022,1
MAHAYHAY,8,2022,1
MAHAYHAY,9,2022,1
MAHAYHAY,9,2022,0
MAHAYHAY,11,2022,1
MAHAYHAY,12,2022,1
MANDULOG,2,2022,1
MANDULOG,3,2022,1
MANDULOG,4,2022,1
MANDULOG,6,2022,1
MANDULOG,8,2022,1
MANDULOG,11,2022,1
MARIA CRISTINA,1,2022,1
MARIA CRISTINA,1,2022,1
MARIA CRISTINA,1,2022,1
MARIA CRISTINA,3,2022,1
MARIA CRISTINA,3,2022,1
MARIA CRISTINA,4,2022,1
MARIA CRISTINA,4,2022,1
MARIA CRISTINA,4,2022,1
MARIA CRISTINA,6,2022,1
MARIA CRISTINA,6,2022,1
MARIA CRISTINA,7,2022,1
MARIA CRISTINA,7,2022,1
MARIA CRISTINA,7,2022,1
MARIA CRISTINA,8,2022,1
MARIA CRISTINA,8,2022,1
MARIA CRISTINA,8,2022,1
MARIA CRISTINA,8,2022,1
MARIA CRISTINA,8,2022,1
MARIA CRISTINA,9,2022,1
MARIA CRISTINA,9,2022,1
MARIA CRISTINA,9,2022,1
MARIA CRISTINA,9,2022,1
MARIA CRISTINA,10,2022,1
MARIA CRISTINA,10,2022,1
MARIA CRISTINA,10,2022,1
MARIA CRISTINA,10,2022,1
MARIA CRISTINA,10,2022,1
MARIA CRISTINA,11,2022,1
MARIA CRISTINA,11,2022,1
MARIA CRISTINA,11,2022,1
MARIA CRISTINA,12,2022,1
MARIA CRISTINA,12,2022,1
MARIA CRISTINA,12,2022,1
MARIA CRISTINA,1,2023,1
MARIA-CRISTINA,5,2022,1
MARIA-CRISTINA,9,2022,1
MARIA-CRISTINA,10,2022,1
MARIA-CRISTINA,11,2022,1
MARIA-CRISTINA,11,2022,1
PALAO,9,2021,1
PALAO,12,2021,1
PALAO,12,2021,1
PALAO,1,2022,1
PALAO,1,2022,1
PALAO,1,2022,1
PALAO,1,2022,1
PALAO,1,2022,1
PALAO,1,2022,1
PALAO,1,2022,1
PALAO,1,2022,1
PALAO,2,2022,1
PALAO,2,2022,1
PALAO,2,2022,1
PALAO,3,2022,1
PALAO,4,2022,1
PALAO,5,2022,1
PALAO,5,2022,1
PALAO,5,2022,1
PALAO,5,2022,1
PALAO,5,2022,1
PALAO,6,2022,1
PALAO,6,2022,1
PALAO,6,2022,1
PALAO,6,2022,1
PALAO,6,2022,1
PALAO,6,2022,1
PALAO,7,2022,1
PALAO,7,2022,1
PALAO,7,2022,1
PALAO,7,2022,1
PALAO,7,2022,1
PALAO,7,2022,1
PALAO,7,2022,1
PALAO,7,2022,1
PALAO,8,2022,1
PALAO,8,2022,1
PALAO,8,2022,1
PALAO,8,2022,1
PALAO,8,2022,1
PALAO,9,2022,1
PALAO,9,2022,1
PALAO,9,2022,1
PALAO,10,2022,1
PALAO,10,2022,1
PALAO,11,2022,1
PALAO,12,2022,1
PALAO,12,2022,1
PALAO,12,2022,1
POBLACION,1,2022,1
POBLACION,1,2022,1
POBLACION,1,2022,1
POBLACION,1,2022,1
POBLACION,3,2022,1
POBLACION,3,2022,1
POBLACION,3,2022,1
POBLACION,3,2022,1
POBLACION,3,2022,1
POBLACION,4,2022,1
POBLACION,4,2022,1
POBLACION,4,2022,1
POBLACION,4,2022,1
POBLACION,4,2022,1
POBLACION,5,2022,1
POBLACION,5,2022,1
POBLACION,5,2022,1
POBLACION,5,2022,1
POBLACION,5,2022,1
POBLACION,6,2022,1
POBLACION,6,2022,0
POBLACION,6,2022,1
POBLACION,6,2022,1
POBLACION,7,2022,1
POBLACION,7,2022,1
POBLACION,7,2022,1
POBLACION,7,2022,1
POBLACION,8,2022,1
POBLACION,8,2022,1
POBLACION,8,2022,1
POBLACION,8,2022,1
POBLACION,8,2022,1
POBLACION,9,2022,1
POBLACION,9,2022,1
POBLACION,9,2022,1
POBLACION,9,2022,1
POBLACION,9,2022,1
POBLACION,9,2022,1
POBLACION,9,2022,1
POBLACION,10,2022,1
POBLACION,10,2022,1
POBLACION,10,2022,1
POBLACION,10,2022,1
POBLACION,10,2022,1
POBLACION,10,2022,1
POBLACION,11,2022,1
POBLACION,11,2022,1
POBLACION,11,2022,1
POBLACION,11,2022,1
POBLACION,11,2022,1
POBLACION,11,2022,1
POBLACION,12,2022,1
POBLACION,12,2022,1
POBLACION,12,2022,1
POBLACION,12,2022,1
POBLACION,12,2022,1
POBLACION,12,2022,1
POBLACION,12,2022,1
POBLACION,1,2023,1
PUGA-AN,4,2022,1
PUGA-AN,6,2022,1
PUGA-AN,10,2022,1
PUGA-AN,10,2022,1
PUGA-AN,11,2022,1
ROGONGON,7,2022,1
ROGONGON,11,2022,1
SAN MIGUEL,1,2022,1
SAN MIGUEL,2,2022,1
SAN MIGUEL,3,2022,1
SAN MIGUEL,4,2022,1
SAN MIGUEL,5,2022,1
SAN MIGUEL,6,2022,1
SAN MIGUEL,7,2022,1
SAN MIGUEL,7,2022,1
SAN MIGUEL,7,2022,1
SAN MIGUEL,7,2022,1
SAN MIGUEL,7,2022,1
SAN MIGUEL,7,2022,1
SAN MIGUEL,7,2022,1
SAN MIGUEL,8,2022,1
SAN MIGUEL,8,2022,1
SAN ROQUE,1,2022,1
SAN ROQUE,2,2022,1
SAN ROQUE,4,2022,1
SAN ROQUE,4,2022,1
SAN ROQUE,4,2022,1
SAN ROQUE,4,2022,1
SAN ROQUE,4,2022,1
SAN ROQUE,4,2022,1
SAN ROQUE,6,2022,1
SAN ROQUE,6,2022,1
SAN ROQUE,7,2022,1
SAN ROQUE,8,2022,1
SANTA ELENA,1,2022,1
SANTA ELENA,3,2022,1
SANTA ELENA,3,2022,1
SANTA ELENA,4,2022,1
SANTA ELENA,4,2022,1
SANTA ELENA,4,2022,1
SANTA ELENA,5,2022,1
SANTA ELENA,6,2022,1
SANTA ELENA,6,2022,1
SANTA ELENA,7,2022,1
SANTA ELENA,8,2022,1
SANTA ELENA,8,2022,1
SANTA ELENA,8,2022,1
SANTA ELENA,8,2022,1
SANTA ELENA,8,2022,1
SANTA ELENA,9,2022,1
SANTA ELENA,9,2022,1
SANTA ELENA,9,2022,1
SANTA ELENA,10,2022,1
SANTA ELENA,10,2022,1
SANTA ELENA,10,2022,1
SANTA ELENA,12,2022,1
SANTA FILOMENA,1,2022,1
SANTA FILOMENA,2,2022,1
SANTA FILOMENA,4,2022,1
SANTA FILOMENA,4,2022,1
SANTA FILOMENA,8,2022,1
SANTA FILOMENA,9,2022,1
SANTA FILOMENA,10,2022,1
SANTA FILOMENA,11,2022,1
SANTA FILOMENA,12,2022,1
SANTIAGO,4,2022,1
SANTIAGO,4,2022,1
SANTIAGO,4,2022,1
SANTIAGO,5,2022,1
SANTIAGO,6,2022,1
SANTIAGO,6,2022,1
SANTIAGO,6,2022,1
SANTIAGO,7,2022,1
SANTIAGO,7,2022,1
SANTIAGO,7,2022,1
SANTIAGO,9,2022,1
SANTIAGO,10,2022,1
SANTIAGO,10,2022,1
SANTIAGO,10,2022,1
SANTIAGO,11,2022,1
SANTIAGO,11,2022,1
SANTIAGO,11,2022,1
SANTIAGO,11,2022,1
SANTIAGO,12,2022,1
SANTIAGO,12,2022,1
SANTIAGO,12,2022,1
SANTO ROSARIO,12,2021,1
SANTO ROSARIO,1,2022,1
SANTO ROSARIO,2,2022,1
SANTO ROSARIO,2,2022,1
SANTO ROSARIO,3,2022,1
SANTO ROSARIO,3,2022,1
SANTO ROSARIO,4,2022,1
SANTO ROSARIO,4,2022,1
SANTO ROSARIO,6,2022,1
SANTO ROSARIO,8,2022,1
SANTO ROSARIO,8,2022,1
SANTO ROSARIO,9,2022,1
SANTO ROSARIO,11,2022,1
SARAY-TIBANGA,12,2021,1
SARAY-TIBANGA,3,2022,1
SARAY-TIBANGA,3,2022,1
SARAY-TIBANGA,7,2022,1
SARAY-TIBANGA,8,2022,1
SARAY-TIBANGA,10,2022,1
SARAY-TIBANGA,11,2022,1
SARAY-TIBANGA,12,2022,1
SUAREZ,1,2021,1
SUAREZ,12,2021,1
SUAREZ,12,2021,1
SUAREZ,1,2022,1
SUAREZ,1,2022,1
SUAREZ,1,2022,1
SUAREZ,1,2022,1
SUAREZ,1,2022,1
SUAREZ,1,2022,1
SUAREZ,1,2022,1
SUAREZ,1,2022,0
SUAREZ,1,2022,1
SUAREZ,1,2022,1
SUAREZ,2,2022,1
SUAREZ,2,2022,1
SUAREZ,2,2022,0
SUAREZ,2,2022,1
SUAREZ,3,2022,1
SUAREZ,3,2022,1
SUAREZ,4,2022,1
SUAREZ,4,2022,1
SUAREZ,4,2022,1
SUAREZ,5,2022,1
SUAREZ,6,2022,1
SUAREZ,6,2022,1
SUAREZ,6,2022,1
SUAREZ,7,2022,1
SUAREZ,7,2022,1
SUAREZ,7,2022,1
SUAREZ,7,2022,1
SUAREZ,7,2022,1
SUAREZ,7,2022,1
SUAREZ,7,2022,1
SUAREZ,8,2022,1
SUAREZ,9,2022,1
SUAREZ,9,2022,1
SUAREZ,10,2022,1
SUAREZ,10,2022,1
SUAREZ,10,2022,1
SUAREZ,10,2022,1
SUAREZ,10,2022,1
SUAREZ,12,2022,1
SUAREZ,12,2022,1
SUAREZ,1,2023,1
TAMBACAN,1,2022,1
TAMBACAN,1,2022,1
TAMBACAN,1,2022,1
TAMBACAN,1,2022,1
TAMBACAN,1,2022,1
TAMBACAN,1,2022,1
TAMBACAN,2,2022,1
TAMBACAN,3,2022,1
TAMBACAN,3,2022,1
TAMBACAN,3,2022,1
TAMBACAN,4,2022,1
TAMBACAN,4,2022,1
TAMBACAN,4,2022,1
TAMBACAN,4,2022,1
TAMBACAN,5,2022,1
TAMBACAN,5,2022,1
TAMBACAN,5,2022,1
TAMBACAN,5,2022,1
TAMBACAN,5,2022,1
TAMBACAN,5,2022,1
TAMBACAN,5,2022,1
TAMBACAN,5,2022,1
TAMBACAN,5,2022,1
TAMBACAN,6,2022,1
TAMBACAN,6,2022,1
TAMBACAN,6,2022,1
TAMBACAN,6,2022,1
TAMBACAN,8,2022,0
TAMBACAN,8,2022,1
TAMBACAN,8,2022,1
TAMBACAN,8,2022,1
TAMBACAN,8,2022,1
TAMBACAN,8,2022,1
TAMBACAN,8,2022,1
TAMBACAN,8,2022,1
TAMBACAN,9,2022,1
TAMBACAN,9,2022,1
TAMBACAN,9,2022,1
TAMBACAN,9,2022,1
TAMBACAN,9,2022,1
TAMBACAN,9,2022,1
TAMBACAN,10,2022,1
TAMBACAN,11,2022,1
TAMBACAN,11,2022,1
TAMBACAN,11,2022,1
TAMBACAN,11,2022,1
TAMBACAN,11,2022,1
TAMBACAN,11,2022,0
TAMBACAN,12,2022,1
TAMBACAN,12,2022,1
TAMBACAN,12,2022,0
TIBANGA,2,2022,1
TIBANGA,3,2022,1
TIBANGA,3,2022,1
TIBANGA,3,2022,1
TIBANGA,4,2022,1
TIBANGA,4,2022,1
TIBANGA,4,2022,1
TIBANGA,6,2022,1
TIBANGA,6,2022,1
TIBANGA,7,2022,1
TIBANGA,7,2022,1
TIBANGA,11,2022,1
TIBANGA,11,2022,1
TIBANGA,11,2022,1
TIBANGA,12,2022,1
TIPANOY,2,2022,1
TIPANOY,3,2022,1
TIPANOY,4,2022,1
TIPANOY,4,2022,1
TIPANOY,4,2022,1
TIPANOY,5,2022,1
TIPANOY,6,2022,1
TIPANOY,6,2022,1
TIPANOY,6,2022,1
TIPANOY,7,2022,1
TIPANOY,7,2022,1
TIPANOY,7,2022,1
TIPANOY,7,2022,1
TIPANOY,7,2022,1
TIPANOY,8,2022,0
TIPANOY,8,2022,1
TIPANOY,8,2022,0
TIPANOY,8,2022,1
TIPANOY,8,2022,1
TIPANOY,9,2022,1
TIPANOY,10,2022,1
TIPANOY,10,2022,1
TIPANOY,10,2022,1
TIPANOY,11,2022,1
TIPANOY,12,2022,1
TIPANOY,12,2022,1
TIPANOY,1,2023,1
TOMINOBO  UPPER,2,2022,1
TOMINOBO  UPPER,10,2022,1
TOMINOBO PROPER,1,2022,1
TOMINOBO PROPER,1,2022,1
TOMINOBO PROPER,2,2022,1
TOMINOBO PROPER,3,2022,1
TOMINOBO PROPER,3,2022,1
TOMINOBO PROPER,5,2022,0
TOMINOBO PROPER,6,2022,1
TOMINOBO PROPER,6,2022,1
TOMINOBO PROPER,6,2022,1
TOMINOBO PROPER,7,2022,1
TOMINOBO PROPER,7,2022,1
TOMINOBO PROPER,7,2022,1
TOMINOBO PROPER,8,2022,1
TOMINOBO PROPER,8,2022,1
TOMINOBO PROPER,9,2022,1
TOMINOBO PROPER,9,2022,1
TOMINOBO PROPER,10,2022,1
TOMINOBO PROPER,11,2022,1
TOMINOBO PROPER,11,2022,1
TOMINOBO PROPER,11,2022,1
TOMINOBO PROPER,11,2022,0
TOMINOBO PROPER,12,2022,1
TOMINOBO PROPER,12,2022,0
TOMINOBO PROPER,1,2023,1
TUBOD,12,2021,0
TUBOD,12,2021,0
TUBOD,12,2021,1
TUBOD,1,2022,1
TUBOD,1,2022,1
TUBOD,1,2022,1
TUBOD,1,2022,1
TUBOD,1,2022,1
TUBOD,1,2022,1
TUBOD,1,2022,1
TUBOD,1,2022,1
TUBOD,2,2022,1
TUBOD,2,2022,0
TUBOD,2,2022,1
TUBOD,2,2022,1
TUBOD,2,2022,1
TUBOD,2,2022,1
TUBOD,2,2022,1
TUBOD,3,2022,1
TUBOD,3,2022,1
TUBOD,3,2022,1
TUBOD,3,2022,1
TUBOD,3,2022,1
TUBOD,4,2022,1
TUBOD,4,2022,1
TUBOD,4,2022,1
TUBOD,4,2022,1
TUBOD,4,2022,1
TUBOD,4,2022,1
TUBOD,4,2022,1
TUBOD,4,2022,1
TUBOD,4,2022,1
TUBOD,4,2022,1
TUBOD,4,2022,1
TUBOD,4,2022,1
TUBOD,5,2022,1
TUBOD,5,2022,1
TUBOD,5,2022,1
TUBOD,5,2022,1
TUBOD,5,2022,1
TUBOD,5,2022,1
TUBOD,6,2022,1
TUBOD,6,2022,1
TUBOD,6,2022,1
TUBOD,6,2022,1
TUBOD,6,2022,1
TUBOD,7,2022,1
TUBOD,7,2022,1
TUBOD,7,2022,1
TUBOD,7,2022,1
TUBOD,7,2022,1
TUBOD,7,2022,1
TUBOD,7,2022,1
TUBOD,7,2022,1
TUBOD,7,2022,1
TUBOD,7,2022,1
TUBOD,7,2022,1
TUBOD,7,2022,1
TUBOD,7,2022,1
TUBOD,7,2022,1
TUBOD,7,2022,1
TUBOD,8,2022,1
TUBOD,8,2022,1
TUBOD,8,2022,1
TUBOD,8,2022,1
TUBOD,8,2022,1
TUBOD,8,2022,1
TUBOD,8,2022,1
TUBOD,8,2022,1
TUBOD,8,2022,1
TUBOD,8,2022,1
TUBOD,8,2022,0
TUBOD,8,2022,1
TUBOD,8,2022,1
TUBOD,8,2022,1
TUBOD,9,2022,1
TUBOD,9,2022,1
TUBOD,9,2022,1
TUBOD,9,2022,1
TUBOD,9,2022,1
TUBOD,9,2022,1
TUBOD,9,2022,1
TUBOD,9,2022,1
TUBOD,9,2022,1
TUBOD,9,2022,1
TUBOD,10,2022,1
TUBOD,10,2022,1
TUBOD,11,2022,1
TUBOD,11,2022,0
TUBOD,11,2022,1
TUBOD,11,2022,1
TUBOD,11,2022,1
TUBOD,11,2022,1
TUBOD,11,2022,1
TUBOD,11,2022,1
TUBOD,12,2022,1
TUBOD,12,2022,1
TUBOD,12,2022,1
TUBOD,12,2022,1
TUBOD,1,2023,1
UBALDO LAYA,1,2022,1
UBALDO LAYA,1,2022,1
UBALDO LAYA,1,2022,1
UBALDO LAYA,1,2022,1
UBALDO LAYA,2,2022,1
UBALDO LAYA,2,2022,1
UBALDO LAYA,3,2022,1
UBALDO LAYA,3,2022,1
UBALDO LAYA,4,2022,1
UBALDO LAYA,4,2022,1
UBALDO LAYA,5,2022,1
UBALDO LAYA,5,2022,1
UBALDO LAYA,6,2022,1
UBALDO LAYA,8,2022,1
UBALDO LAYA,8,2022,1
UBALDO LAYA,11,2022,1
UBALDO LAYA,12,2022,1
UPPER HINAPLANON,2,2022,1
UPPER HINAPLANON,9,2022,1
UPPER HINAPLANON,9,2022,1
UPPER HINAPLANON,11,2022,1
VILLA VERDE,12,2021,1
VILLA VERDE,1,2022,1
VILLA VERDE,1,2022,1
VILLA VERDE,2,2022,1
VILLA VERDE,2,2022,1
VILLA VERDE,4,2022,1
VILLA VERDE,4,2022,1
VILLA VERDE,4,2022,1
VILLA VERDE,6,2022,1
VILLA VERDE,7,2022,1
VILLA VERDE,7,2022,1
VILLA VERDE,7,2022,1
VILLA VERDE,7,2022,1
VILLA VERDE,8,2022,1
VILLA VERDE,9,2022,1
VILLA VERDE,9,2022,1
VILLA VERDE,9,2022,1
VILLA VERDE,9,2022,1
VILLA VERDE,11,2022,1
VILLA VERDE,11,2022,1
